episode,reward,tcr,dd,epsilon,loss,completed,missed
2111,-51.0,0.25,237.6,0.565884026097167,3.2580358171463013,5,7
2112,-28.0,0.23529411764705882,133.0,0.5656674003008078,3.2515512895584107,5,12
2113,-48.0,0.3,162.0,0.5654405565539595,3.1665955710411073,7,3
2114,-16.0,0.5,199.71428571428572,0.5652756419636039,3.160724196434021,7,3
2115,-3.0,0.5714285714285714,98.25,0.5650798744178472,3.1489243471622466,4,3
2116,-6.0,0.6,347.8,0.565028369005719,3.17252202630043,5,0
2117,-3.0,0.6,132.8,0.5649562700811006,3.1644967448711396,5,0
2118,-31.0,0.42857142857142855,198.4,0.5648841812496253,3.1600811922550203,5,2
2119,-72.0,0.35714285714285715,156.7,0.5646885624306799,3.159760422706604,10,4
2120,-66.0,0.2857142857142857,230.83333333333334,0.5645547607994137,3.1599309921264647,6,1
2121,-31.0,0.4666666666666667,223.72727272727272,0.5644107056350541,3.1870170879364013,11,4
2122,-123.0,0.1111111111111111,151.5,0.5641844147122286,3.171515905857086,6,12
2123,-148.0,0.35,151.63636363636363,0.5639685026027663,3.09905944108963,11,9
2124,-37.0,0.3333333333333333,95.4,0.5638965520490582,3.0648450160026552,5,1
2125,-3.0,0.5714285714285714,114.2,0.5638246115677226,3.0972266578674317,5,2
2126,10.0,0.75,125.66666666666667,0.5635472211796213,3.0143796622753145,3,1
2127,-37.0,0.5,193.6,0.5632289205858703,2.9451597940921785,5,5
2128,-38.0,0.4666666666666667,213.0,0.5629621109236899,2.941393665075302,8,7
2129,-27.0,0.4,140.28571428571428,0.5628185016388694,2.9307181441783907,7,3
2130,31.0,0.8,262.6,0.5627672223527125,2.9143286550045016,5,0
2131,-63.0,0.4166666666666667,247.33333333333334,0.5626031630924413,2.9327993845939635,9,3
2132,-46.0,0.23809523809523808,125.71428571428571,0.5624186591664273,2.9545491313934327,7,14
2133,-95.0,0.3333333333333333,290.85714285714283,0.5622649566252113,2.9673172855377197,7,5
2134,-19.0,0.5555555555555556,217.16666666666666,0.5621317850495439,2.9838509702682496,6,3
2135,-195.0,0.21052631578947367,159.6,0.5619372119424567,2.959880704879761,5,14
2136,31.0,0.8333333333333334,138.66666666666666,0.5618757831628242,2.9324385118484497,6,0
2137,-92.0,0.3333333333333333,203.0,0.5617324780071965,2.939339382648468,6,6
2138,-33.0,0.42857142857142855,159.0,0.5616506073605418,2.9258765840530394,5,2
2139,11.0,0.6666666666666666,38.4,0.5615892129713955,2.9181143856048584,5,1
2140,-4.0,0.6,193.6,0.5615278259491339,2.887596616744995,5,0
2141,-52.0,0.4166666666666667,187.75,0.5613539360512692,2.8296884429454803,8,4
2142,8.0,0.25,207.14285714285714,0.5612823515112566,2.8274928629398346,7,13
2143,21.0,0.7142857142857143,132.14285714285714,0.5612005528790798,2.820912781953812,7,0
2144,-10.0,0.6,172.25,0.5610983229918336,2.8130778074264526,8,2
2145,-10.0,0.8,252.5,0.5605976919845623,2.834910489320755,4,1
2146,24.0,0.7142857142857143,228.0,0.5605057926711914,2.8536014461517336,7,0
2147,15.0,0.75,90.0,0.5604547446443682,2.85398828625679,4,0
2148,-81.0,0.3333333333333333,239.71428571428572,0.560199581068256,2.851692863702774,7,8
2149,-169.0,0.14285714285714285,304.1666666666667,0.5600363433217465,2.809420280456543,6,8
2150,-81.0,0.1875,173.85714285714286,0.559873157802959,2.8280138862133026,7,9
2151,-29.0,0.3333333333333333,216.66666666666666,0.559760998046268,2.8274618017673494,6,6
2152,-122.0,0.2857142857142857,223.11111111111111,0.5596182849475813,2.8259709441661833,9,5
2153,25.0,0.3,157.28571428571428,0.5594552331860713,2.8608599066734315,7,13
2154,-40.0,0.2222222222222222,128.4,0.5592413069157945,2.894262090921402,5,13
2155,-99.0,0.15789473684210525,134.0,0.5590071097840833,2.8634690046310425,6,13
2156,-13.0,0.5714285714285714,159.5,0.55890531854159,2.8610498309135437,6,1
2157,-10.0,0.5714285714285714,304.2857142857143,0.5588340767840335,2.8326116466522215,7,0
2158,-85.0,0.35714285714285715,219.66666666666666,0.5586509294848832,2.9050340831279753,9,5
2159,-12.0,0.5714285714285714,166.2,0.5585390385888463,2.856155186891556,5,2
2160,-150.0,0.25,69.83333333333333,0.5583763321309195,2.8083761179447175,6,10
2161,-15.0,0.2857142857142857,165.0,0.5583051644262769,2.7534564507007597,5,9
2162,-11.0,0.5714285714285714,129.5,0.5580815593506533,2.764420984983444,4,3
2163,-20.0,0.5,158.6,0.5579291577442322,2.756851865053177,5,3
2164,-44.0,0.375,192.16666666666666,0.5578275820705892,2.781826025247574,6,2
2165,-87.0,0.25,173.8,0.55763464424991,2.7463464176654817,10,6
2166,-94.0,0.23529411764705882,224.66666666666666,0.5574722271518717,2.7640514838695527,6,11
2167,-15.0,0.5,133.88888888888889,0.5572692788533767,2.7923352563381196,9,7
2168,-60.0,0.3333333333333333,208.33333333333334,0.5570968366154082,2.79712842464447,6,3
2169,-53.0,0.2222222222222222,201.5,0.5568737630870726,2.804042590856552,6,3
2170,-142.0,0.14285714285714285,150.9,0.5567419930395183,2.8253987681865693,10,4
2171,1.0,0.6666666666666666,140.0,0.5567115894320535,2.8190021324157715,3,0
2172,-7.0,0.4166666666666667,176.0,0.5564582969657308,2.8596638584136964,6,6
2173,-24.0,0.5454545454545454,116.0,0.5563468883957904,2.8968614411354063,10,1
2174,-19.0,0.5,199.16666666666666,0.5562760047933829,2.8717997777462005,6,0
2175,-17.0,0.3333333333333333,276.57142857142856,0.556093778234406,2.9039175271987916,7,8
2176,-51.0,0.45454545454545453,246.85714285714286,0.5559723303019646,2.8836406779289248,7,4
2177,-46.0,0.21052631578947367,176.16666666666666,0.5558104450592882,2.8630693435668944,6,13
2178,-84.0,0.14285714285714285,230.2,0.5556789514384842,2.8651660776138304,5,9
2179,-29.0,0.5,237.0,0.5555778257611014,2.830217808485031,7,1
2180,-28.0,0.375,114.28571428571429,0.5554767203068316,2.795478283166885,7,1
2181,10.0,0.5,206.33333333333334,0.5553453134431844,2.776019467115402,6,4
2182,-7.0,0.6,176.2,0.5552038365631079,2.7931367552280424,5,0
2183,-75.0,0.26666666666666666,182.125,0.5550421971990851,2.789421638250351,8,7
2184,-75.0,0.36363636363636365,107.5,0.5549311001368263,2.797576879262924,6,5
2185,-139.0,0.10526315789473684,108.5,0.5547392627701824,2.749186701774597,4,15
2186,-1.0,0.47058823529411764,200.8,0.5546080476205708,2.777336790561676,10,7
2187,-19.0,0.5,80.25,0.554547498287889,2.7681111025810243,4,2
2188,-7.0,0.38095238095238093,133.0,0.5543457196469923,2.7564664459228516,11,10
2189,4.0,0.7142857142857143,167.83333333333334,0.5540129612943608,2.7344466781616212,6,1
2190,-16.0,0.5,236.71428571428572,0.553740867767126,2.8269825887680056,7,5
2191,-48.0,0.38461538461538464,132.28571428571428,0.5535092002555659,2.8199056816101074,7,6
2192,-46.0,0.4,133.7,0.5533481030884057,2.788244664669037,10,5
2193,10.0,0.75,139.0,0.5530763684876833,2.7660827350616457,3,1
2194,-53.0,0.25,210.0,0.5527444476304131,2.761249965429306,3,1
2195,-97.0,0.25,236.6,0.5524931382391811,2.7434380328655243,5,7
2196,-13.0,0.23809523809523808,220.85714285714286,0.5523625070060352,2.774816827774048,7,14
2197,-12.0,0.4166666666666667,172.0,0.5522118208579857,2.8058384692668916,8,4
2198,-78.0,0.17647058823529413,211.83333333333334,0.5520511387858139,2.7752891182899475,6,11
2199,36.0,1.0,308.75,0.5520109763012319,2.7105433988571166,4,0
2200,-33.0,0.5,185.66666666666666,0.5516496584883166,2.8417187333106995,3,1
2201,-84.0,0.38461538461538464,218.66666666666666,0.5514490387515435,2.9716586315631868,9,4
2202,-34.0,0.17647058823529413,153.6,0.5512886007305954,2.985428365468979,5,12
2203,-153.0,0.25,207.14285714285714,0.5511181915775447,3.058795071840286,7,9
2204,-4.0,0.21052631578947367,114.5,0.5510279984206884,3.1197368252277373,6,13
2205,13.0,0.3157894736842105,120.85714285714286,0.5509077661295194,3.1225948345661165,7,12
2206,1.0,0.5555555555555556,208.66666666666666,0.5507575163382761,3.1486104488372804,6,3
2207,22.0,0.4666666666666667,120.44444444444444,0.5506673880971202,3.1953717637062073,9,6
2208,-41.0,0.25,100.2,0.5505372314973062,3.1709854185581205,5,7
2209,-84.0,0.2222222222222222,155.71428571428572,0.5503670777663705,3.191626582145691,7,11
2210,-25.0,0.5,233.75,0.5502670143574917,3.124670567512512,4,2
2211,1.0,0.6,229.0,0.5502169901573076,3.159683406352997,4,1
2212,-69.0,0.36363636363636365,116.28571428571429,0.5500169433732689,3.122111873626709,7,4
2213,-25.0,0.23529411764705882,121.83333333333333,0.5498569635495263,3.085197868347168,6,11
2214,-27.0,0.4666666666666667,254.8,0.5496070975394596,3.0915305066108703,10,5
2215,-35.0,0.42857142857142855,255.66666666666666,0.5495371574417252,3.0483370923995974,6,1
2216,-75.0,0.2777777777777778,163.77777777777777,0.5493473693839122,2.922385594844818,9,9
2217,-88.0,0.2,231.83333333333334,0.5492375250459679,2.969442903995514,6,9
2218,-5.0,0.5,170.125,0.5490777945961881,2.9567822897434235,8,6
2219,-38.0,0.3076923076923077,120.0,0.5488981589264941,2.9882604920864106,7,6
2220,-42.0,0.125,136.6,0.5487584869969773,2.99129879117012,5,11
2221,52.0,1.0,195.8,0.5486886656964027,2.9896169340610506,5,0
2222,-21.0,0.38461538461538464,158.875,0.5484992000041996,2.9513401901721954,8,5
2223,-47.0,0.2,141.0,0.5483895422429946,2.988618232011795,4,6
2224,-50.0,0.375,157.75,0.5483098062952817,3.004864851236343,8,0
2225,-31.0,0.42857142857142855,198.4,0.5482400478056088,2.9963327634334562,5,2
2226,-11.0,0.5714285714285714,155.33333333333334,0.5481702990814404,2.984130380153656,6,1
2227,-103.0,0.26666666666666666,141.0,0.5478914018124788,3.003493913412094,5,10
2228,-1.0,0.625,200.57142857142858,0.5477619668752784,3.012210222482681,7,1
2229,-125.0,0.2222222222222222,156.42857142857142,0.5475828048183085,2.9970609056949615,7,11
2230,-47.0,0.35714285714285715,181.0,0.547324129021339,3.112427355051041,8,6
2231,-39.0,0.45454545454545453,257.14285714285717,0.5471451245576281,3.0450340056419374,7,4
2232,-69.0,0.14285714285714285,328.25,0.5467674378021107,2.9271898925304414,4,3
2233,22.0,0.8,253.4,0.5467177635420849,2.936412615776062,5,0
2234,-36.0,0.42857142857142855,204.83333333333334,0.5465687705630866,2.908398823738098,6,1
2235,-91.0,0.3,197.77777777777777,0.5464694667396873,2.903899552822113,9,1
2236,17.0,0.8,311.2,0.546419822275278,2.872409470081329,5,0
2237,46.0,1.0,244.8,0.5463701827750667,2.8563184905052186,5,0
2238,-83.0,0.3333333333333333,210.28571428571428,0.5462411433034036,2.88352623462677,7,5
2239,-91.0,0.15789473684210525,153.8,0.546072449994168,2.85739709854126,5,14
2240,-26.0,0.4,96.6,0.5460228452294482,2.8584080505371094,5,0
2241,-58.0,0.2727272727272727,217.33333333333334,0.5459236505801979,2.8752859950065615,6,5
2242,-39.0,0.5,106.33333333333333,0.5457550652001393,2.908342751264572,9,3
2243,-19.0,0.5454545454545454,266.6666666666667,0.545646011082188,2.918892308473587,9,2
2244,14.0,0.6666666666666666,150.16666666666666,0.5455369809535038,2.8715463078022,6,0
2245,-58.0,0.25,151.85714285714286,0.5453288991217469,2.8183896493911744,7,9
2246,-155.0,0.21052631578947367,212.6,0.5451110023469391,2.868733925819397,5,14
2247,-26.0,0.5,244.14285714285714,0.544992189964432,2.8889481019973755,7,1
2248,-25.0,0.2727272727272727,179.83333333333334,0.544893201425623,2.8944528889656067,6,5
2249,13.0,0.75,275.75,0.5447744413090648,2.8937393188476563,4,0
2250,53.0,1.0,253.8,0.5447249663387237,2.888376200199127,5,0
2251,27.0,0.4117647058823529,138.44444444444446,0.5446359238588464,2.8468804371356966,9,8
2252,-47.0,0.375,147.25,0.544546897405173,2.879244786500931,8,0
2253,-51.0,0.3,225.2,0.544457886974819,2.864361698627472,5,5
2254,17.0,0.7142857142857143,103.42857142857143,0.5443886677161037,2.8615286540985108,7,0
2255,-28.0,0.5,153.5,0.5443095718571067,2.866613278388977,8,0
2256,2.0,0.4444444444444444,144.2,0.5441909517948378,2.836488696336746,5,4
2257,-45.0,0.25,163.8,0.5439636762343988,2.794581900835037,5,3
2258,-6.0,0.625,295.5,0.5437463800255272,2.8097014808654786,6,2
2259,-5.0,0.6,62.0,0.543618022653902,2.8566429936885833,5,0
2260,-67.0,0.25,101.6,0.5434798289555796,2.872590092420578,5,7
2261,-25.0,0.4,239.8,0.5434206149290175,2.8643784272670745,5,0
2262,-39.0,0.14285714285714285,219.85714285714286,0.5433219406737861,2.8662681221961974,7,14
2263,1.0,0.5454545454545454,215.57142857142858,0.5430654799502029,2.924374669790268,7,4
2264,-76.0,0.23076923076923078,203.83333333333334,0.5427894405796683,2.907227588891983,6,7
2265,-3.0,0.6,229.25,0.5427204548870983,2.913076535463333,4,1
2266,-6.0,0.42857142857142855,118.6,0.5426711853051297,2.9018081414699552,5,2
2267,5.0,0.6666666666666666,152.0,0.5425825124725692,2.865451412200928,7,2
2268,-42.0,0.4444444444444444,180.85714285714286,0.5423559766240715,2.778429801464081,7,2
2269,-81.0,0.25,182.42857142857142,0.5421984479174891,2.831425793170929,7,1
2270,-48.0,0.375,126.5,0.5421197024656265,2.806627588272095,8,0
2271,27.0,0.5833333333333334,241.0,0.541981928238228,2.775472325086594,9,3
2272,-46.0,0.21052631578947367,135.71428571428572,0.541863866743397,2.7756245493888856,7,12
2273,-23.0,0.5,212.875,0.5417556685949462,2.762097145318985,8,0
2274,-54.0,0.46153846153846156,222.75,0.5416278287410127,2.774100277423859,8,5
2275,-14.0,0.5,80.66666666666667,0.5414017319460414,2.9102383732795714,6,4
2276,-39.0,0.3125,170.66666666666666,0.5412739841036746,2.8778896594047545,6,10
2277,11.0,0.4,225.375,0.5411560924950487,2.831984342336655,8,7
2278,-130.0,0.2,125.22222222222223,0.5409498502501039,2.8490416288375853,9,6
2279,-23.0,0.3333333333333333,172.1,0.540773140113747,2.7915749514102934,10,11
2280,12.0,0.4444444444444444,205.6,0.5406161178338152,2.7796735846996308,5,4
2281,-62.0,0.2857142857142857,110.0,0.5404297191270356,2.7301202714443207,5,2
2282,-21.0,0.2857142857142857,237.33333333333334,0.5403120301176911,2.695628825426102,6,8
2283,-57.0,0.21428571428571427,225.57142857142858,0.540155155369352,2.7585961282253266,7,7
2284,-59.0,0.08333333333333333,130.66666666666666,0.5400669353814226,2.741040835380554,3,9
2285,-18.0,0.4,114.4,0.5399591325143889,2.700780439376831,5,5
2286,-8.0,0.19047619047619047,209.14285714285714,0.539880745324329,2.7430039167404177,7,14
2287,-80.0,0.17647058823529413,207.0,0.5395281581343156,2.8230423617362974,5,12
2288,-18.0,0.5,208.66666666666666,0.5394694182798012,2.8868116903305054,6,0
2289,-80.0,0.4,197.0,0.539312813124113,2.924316554069519,9,6
2290,-56.0,0.14285714285714285,228.0,0.5391660412970506,2.93457071185112,4,10
2291,11.0,0.375,119.5,0.5390877809914345,2.9237373197078704,4,4
2292,35.0,0.8333333333333334,82.66666666666667,0.5390290939790067,2.9209932255744935,6,0
2293,-111.0,0.15789473684210525,176.66666666666666,0.5388237448858637,2.929615182876587,6,13
2294,-62.0,0.2857142857142857,106.2,0.5386380271514115,2.8314510917663576,5,2
2295,23.0,0.8,182.8,0.5385891657918049,2.8520506024360657,5,0
2296,-23.0,0.21428571428571427,163.8,0.5385305386096113,2.8946315157413482,5,9
2297,6.0,0.3157894736842105,102.875,0.5383449322723771,2.7785469019412994,8,11
2298,-38.0,0.5,224.0,0.5379739311221448,2.7818133640289306,5,3
2299,21.0,0.75,265.75,0.5379153777636818,2.7358575534820555,4,0
2300,15.0,0.75,191.75,0.537866588665401,2.7415211486816404,4,0
2301,-5.0,0.6153846153846154,171.22222222222223,0.5377202506406027,2.853179191350937,9,4
2302,-106.0,0.375,155.375,0.5375642051290112,2.8763377249240873,8,8
2303,-42.0,0.3,107.5,0.5374179578056677,2.932581355571747,6,14
2304,41.0,0.8333333333333334,189.66666666666666,0.5373594711599999,2.9246433186531067,6,0
2305,-38.0,0.5,216.5,0.5372327741688211,3.00172416806221,8,4
2306,-6.0,0.6,300.8,0.5371840533274869,3.029173582792282,5,0
2307,-1.0,0.375,159.0,0.5370671431844665,3.1186709201335905,7,9
2308,-58.0,0.13333333333333333,127.16666666666667,0.5369405221886813,3.1747728395462036,6,9
2309,-20.0,0.3125,283.5,0.5367165810588832,3.0984165477752685,8,8
2310,-9.0,0.3888888888888889,172.8,0.5365219333585951,3.1288757157325744,10,8
2311,-57.0,0.2857142857142857,114.25,0.5363662712471864,3.13163214802742,4,3
2312,-84.0,0.25,204.66666666666666,0.5362495573483151,3.0693805265426635,6,2
2313,-121.0,0.2,174.57142857142858,0.5360842606008561,3.042045934200287,7,8
2314,11.0,0.75,159.25,0.5360453754154363,3.052730700969696,4,0
2315,38.0,0.7,118.625,0.5358898657781722,3.0050154340267183,8,2
2316,-104.0,0.2222222222222222,154.66666666666666,0.535646981571395,2.997234399318695,6,12
2317,-6.0,0.6,305.8,0.5355984193013917,3.042446186542511,5,0
2318,-58.0,0.2857142857142857,110.0,0.5354139269578226,3.027837705612183,4,3
2319,-103.0,0.3333333333333333,202.77777777777777,0.5351809841836211,3.008981765508652,9,6
2320,-46.0,0.125,182.8,0.5350160506892816,3.0505236160755156,5,11
2321,-39.0,0.23076923076923078,178.6,0.5349093588946577,2.9996679890155793,5,8
2322,65.0,1.0,53.6,0.5348608703832343,3.039791581630707,5,0
2323,-17.0,0.45454545454545453,207.71428571428572,0.5346572715764156,3.0523741018772124,7,4
2324,-77.0,0.36363636363636365,211.75,0.5345506587045147,3.007075182199478,8,3
2325,10.0,0.6666666666666666,155.5,0.5344828263606709,2.99543749332428,6,0
2326,-108.0,0.3333333333333333,169.27272727272728,0.5343375033123099,3.0073923575878143,11,4
2327,-20.0,0.5,255.83333333333334,0.534279386299003,3.0159458124637606,6,0
2328,-49.0,0.2857142857142857,132.14285714285714,0.5341438070528195,2.9635415720939635,7,7
2329,10.0,0.6666666666666666,186.2,0.5340663502404013,2.923432686328888,5,1
2330,-58.0,0.2857142857142857,124.2,0.5339985856949965,2.9364156448841094,5,2
2331,-73.0,0.05263157894736842,256.2,0.533901795657184,2.9268099129199983,5,14
2332,-61.0,0.5,238.46153846153845,0.533611541664695,2.9496062433719636,13,5
2333,8.0,0.375,95.0,0.5335631829285057,2.945637048482895,4,4
2334,-9.0,0.21428571428571427,69.0,0.533476149388832,2.917420881986618,4,10
2335,-114.0,0.35294117647058826,180.11111111111111,0.5333021293005474,2.885747882127762,9,8
2336,-75.0,0.3,134.66666666666666,0.5330508775244344,2.9330397915840147,9,11
2337,-66.0,0.3333333333333333,222.6,0.5329639361914348,2.9861907708644866,5,4
2338,-20.0,0.5555555555555556,155.375,0.5328770105064666,2.9767166328430177,8,1
2339,-6.0,0.3333333333333333,233.875,0.5327321691306074,3.0252133810520174,8,10
2340,-83.0,0.26666666666666666,213.375,0.5324812136567375,2.955309637784958,8,7
2341,8.0,0.625,189.33333333333334,0.5323750794649221,2.9645250177383424,6,2
2342,-21.0,0.5,187.5,0.5321725244710732,2.970971380472183,4,2
2343,-47.0,0.1,181.66666666666666,0.5320857412273946,2.9771482372283935,6,14
2344,-34.0,0.23529411764705882,147.28571428571428,0.531979694029944,2.962755209207535,7,10
2345,-65.0,0.47058823529411764,174.0,0.5318158487892433,2.9718232953548434,11,6
2346,-45.0,0.3076923076923077,131.42857142857142,0.5316905929525224,2.9691712391376495,7,6
2347,-85.0,0.2,210.125,0.5315942644671016,2.992789319753647,8,2
2348,-44.0,0.46153846153846156,168.0909090909091,0.5314209217354572,3.0287918257713318,11,2
2349,-99.0,0.3157894736842105,148.9,0.5312091431246047,3.076495786905289,10,9
2350,-23.0,0.5555555555555556,200.14285714285714,0.531112910919521,3.0560378289222716,7,2
2351,-80.0,0.3157894736842105,209.14285714285714,0.5308627972410351,3.040446766614914,7,12
2352,-86.0,0.4,214.0,0.530718560038525,3.022230441570282,10,5
2353,-31.0,0.4,69.0,0.5306704905860338,3.0319225907325746,5,0
2354,-122.0,0.1111111111111111,206.33333333333334,0.5304494330075052,2.9997293615341185,6,12
2355,-29.0,0.5454545454545454,120.55555555555556,0.5303437457582674,2.9848046135902404,9,2
2356,-155.0,0.125,112.0,0.5301612498113051,2.9739223492145537,6,10
2357,-73.0,0.2,152.2,0.5300556259553968,2.933953586816788,5,5
2358,-77.0,0.3333333333333333,197.57142857142858,0.529786870063535,2.904324984550476,7,8
2359,-23.0,0.2727272727272727,195.33333333333334,0.5297292990934547,2.8976572799682616,6,5
2360,-108.0,0.125,197.22222222222223,0.5296045856891355,2.8219801390171053,9,7
2361,-98.0,0.15789473684210525,123.33333333333333,0.529460725893477,2.8058545136451722,6,13
2362,-21.0,0.4,166.75,0.5293648433368736,2.7909225749969484,4,1
2363,-70.0,0.2857142857142857,249.66666666666666,0.5290102445705294,2.7788699865341187,6,1
2364,-56.0,0.16666666666666666,175.83333333333334,0.5289336090624023,2.7748656368255613,6,0
2365,-49.0,0.2,78.2,0.5288665630504639,2.7781030678749086,5,0
2366,6.0,0.6363636363636364,187.66666666666666,0.5287516488655855,2.767508320808411,9,2
2367,6.0,0.6,204.0,0.5287037760943775,2.778459495306015,5,0
2368,32.0,0.7777777777777778,226.44444444444446,0.5285984728474186,2.829575115442276,9,0
2369,-69.0,0.36363636363636365,218.75,0.5284931927646259,2.7946395647525786,8,3
2370,-112.0,0.2857142857142857,150.0,0.5283113998942083,2.853050730228424,8,6
2371,-29.0,0.5,117.14285714285714,0.5281774914502949,2.8597664403915406,7,1
2372,-76.0,0.05555555555555555,251.6,0.5281105512874126,2.8218266010284423,5,13
2373,-78.0,0.1,132.5,0.5279958185235859,2.879730877876282,4,6
2374,-90.0,0.3076923076923077,210.66666666666666,0.527842884332434,2.9024809086322785,6,7
2375,-22.0,0.2631578947368421,169.83333333333334,0.5276135747866482,2.976757514476776,6,13
2376,-3.0,0.625,222.125,0.5274321161075619,2.9472048449516297,8,0
2377,-47.0,0.3333333333333333,205.33333333333334,0.5272507263696738,2.9412983441352845,9,9
2378,55.0,1.0,267.0,0.5271934597185773,2.9752997088432314,5,0
2379,-34.0,0.5,156.5,0.5271171148727729,3.0098453330993653,8,0
2380,3.0,0.3125,140.57142857142858,0.5270121606528884,3.0606507885456087,7,9
2381,41.0,1.0,137.5,0.5269740012064345,3.084242318868637,4,0
2382,-11.0,0.6,135.0,0.5268595411818972,3.0274150443077086,4,1
2383,2.0,0.6666666666666666,276.0,0.5268023214702068,2.993977164030075,6,0
2384,-1.0,0.5,206.8,0.5267546436219919,2.9972958791255953,5,1
2385,-60.0,0.4,173.5,0.5266593022277247,2.9632573926448824,8,2
2386,-19.0,0.2857142857142857,289.3333333333333,0.5264019756889402,2.9675619637966157,3,4
2387,-107.0,0.18181818181818182,154.6,0.5261924049285854,2.884518219232559,5,6
2388,-4.0,0.6363636363636364,182.7,0.5260781324646467,2.8167140960693358,10,1
2389,-57.0,0.16666666666666666,186.0,0.5255737570104513,2.7948135530948637,2,4
2390,-59.0,0.2,177.5,0.5254025812714093,2.803032020330429,4,6
2391,-96.0,0.21428571428571427,102.4,0.525193450147871,2.819573117494583,5,9
2392,-105.0,0.3076923076923077,162.66666666666666,0.5250604146076744,2.8574402809143065,9,4
2393,-63.0,0.21428571428571427,177.28571428571428,0.5248894236386368,2.8794837474822996,7,7
2394,-63.0,0.3076923076923077,64.28571428571429,0.5247279886800977,2.908438013792038,7,6
2395,-40.0,0.42857142857142855,211.42857142857142,0.5246615314137997,2.9048696410655976,7,0
2396,-49.0,0.36363636363636365,143.22222222222223,0.5245761000272007,2.882076851129532,9,2
2397,-44.0,0.3333333333333333,211.5,0.5245191543120087,2.919659970998764,6,0
2398,-85.0,0.3125,144.55555555555554,0.5243009256974546,2.8805523777008055,9,7
2399,-104.0,0.21428571428571427,200.25,0.5241017611361473,2.887693659067154,8,6
2400,-51.0,0.2222222222222222,217.5,0.5239690312260837,2.8678058409690856,6,12
2401,-82.0,0.4,124.0,0.523751055609955,2.9847597885131836,8,7
2402,39.0,0.8333333333333334,213.0,0.5236657880942519,3.0042565405368804,6,0
2403,-51.0,0.1875,150.4,0.5234858292891146,3.0746731317043303,5,11
2404,-75.0,0.38461538461538464,163.375,0.5233059388553318,3.1602532732486726,8,5
2405,-98.0,0.3157894736842105,175.92307692307693,0.5231355793838887,3.223796718120575,13,6
2406,-41.0,0.4,208.83333333333334,0.5229463629979352,3.229120500087738,6,4
2407,-3.0,0.6,101.66666666666667,0.5228517831836322,3.1912504506111143,9,1
2408,-34.0,0.1,231.66666666666666,0.5227666775223985,3.2061329960823057,3,17
2409,-67.0,0.15,166.57142857142858,0.5226059641748582,3.2689802229404448,7,13
2410,0.0,0.2857142857142857,201.83333333333334,0.522549254861784,3.271950708627701,6,8
2411,-131.0,0.2857142857142857,220.33333333333334,0.5223413789257045,3.2250836527347566,9,5
2412,-27.0,0.5,115.83333333333333,0.5221241518574549,3.213823227882385,6,2
2413,15.0,0.35,250.88888888888889,0.52198253585536,3.2088315045833586,9,11
2414,10.0,0.38461538461538464,104.28571428571429,0.5219164629255533,3.190297154188156,7,6
2415,-28.0,0.3,77.6,0.5218220890706682,3.1596748435497286,5,5
2416,-50.0,0.36363636363636365,164.28571428571428,0.521680563673818,3.13099014043808,7,4
2417,-17.0,0.25,238.0,0.5215862369940656,3.147594825029373,6,10
2418,-134.0,0.07142857142857142,257.6666666666667,0.5213787846926414,3.112007299661636,6,8
2419,-57.0,0.3333333333333333,211.77777777777777,0.5211525771701375,3.1641865515708925,9,9
2420,2.0,0.42105263157894735,261.5,0.5209641538264506,3.2026466727256775,10,9
2421,-19.0,0.16666666666666666,158.0,0.5208040532327928,3.1895654082298277,4,14
2422,-90.0,0.375,163.125,0.5206157692708026,3.113476960659027,8,8
2423,-156.0,0.25,210.88888888888889,0.5204651963175932,3.1434482455253603,9,7
2424,-64.0,0.3333333333333333,190.125,0.5203617053588263,3.093293454647064,8,1
2425,-88.0,0.35714285714285715,196.25,0.5202300225177839,3.094625333547592,8,6
2426,-9.0,0.5,218.75,0.5201924056206785,3.0804732525348664,4,0
2427,-27.0,0.35714285714285715,214.5,0.5200231668194669,2.9913166427612303,8,6
2428,23.0,0.7142857142857143,108.28571428571429,0.5199573681821243,3.0225261807441712,7,0
2429,-42.0,0.2777777777777778,123.625,0.519825798539643,3.0622411262989044,8,10
2430,-62.0,0.4,129.0,0.5197130538778939,3.0772090780735017,6,4
2431,-38.0,0.3,103.0,0.5194688665840762,3.1195956194400787,4,6
2432,-107.0,0.35,172.54545454545453,0.5192529605676385,3.1266052711009977,11,9
2433,-28.0,0.4166666666666667,211.125,0.5191028236434458,3.164070221185684,8,4
2434,-17.0,0.42857142857142855,224.28571428571428,0.5189714932399402,3.137721049785614,7,7
2435,-18.0,0.5,118.8,0.518915220037211,3.148501658439636,5,1
2436,19.0,0.7142857142857143,111.57142857142857,0.5188495765015606,3.0875598406791687,7,0
2437,-96.0,0.2222222222222222,140.0,0.5185964660762151,2.9897098302841187,4,5
2438,-56.0,0.36363636363636365,182.625,0.5184746468322232,2.9856811809539794,8,3
2439,19.0,0.7272727272727273,179.55555555555554,0.5183715937461753,2.976631472110748,9,2
2440,-27.0,0.15384615384615385,340.5,0.5181936463526978,2.9964642548561096,4,9
2441,-84.0,0.375,129.77777777777777,0.5179596080439745,2.95657550573349,9,7
2442,-86.0,0.3125,215.25,0.5177631062768557,3.0106659162044527,8,8
2443,-33.0,0.5,182.33333333333334,0.5174264380554402,2.9804384219646454,3,1
